Score,MonoisotopicMass,SMILES,InChIKey,RetentionTimeScore_Values,NoExplPeaks,NumberPeaksUsed,InChI,MaximumTreeDepth,Identifier,ExplPeaks,InChIKey3,InChIKey2,InChIKey1,FragmenterScore,MolecularFormula,RetentionTimeScore,FragmenterScore_Values,FormulasOfExplPeaks
1.7637318538641786,251.13438399999998,CCC(C)(N=C(CCSC1=CC=C(C)C=C1)O)[H],DLHISPZCQXIFHW-GFCCVEGCSA-N,5.20042;4.191;1.00942,6,8,"InChI=1S/C14H21NOS/c1-4-12(3)15-14(16)9-10-17-13-7-5-11(2)6-8-13/h5-8,12H,4,9-10H2,1-3H3,(H,15,16)/t12-/m1/s1",2,1417783,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;100.112066666667_7.0;128.107025_999.0,N,GFCCVEGCSA,DLHISPZCQXIFHW,144.6140597621138,C14H21NOS,0.21207160906392244,1324.0;696.0;372.0;272.0;908.0;272.0,65.03856:[C5H6-H]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;100.112066666667:[C6H11N+2H]+H+;128.107025:[C7H14NO]+
1.7637318538641786,251.13438399999998,CCC(C)(N=C(CCSC1=CC=C(C)C=C1)O)[H],DLHISPZCQXIFHW-LBPRGKRZSA-N,5.20042;4.191;1.00942,6,8,"InChI=1S/C14H21NOS/c1-4-12(3)15-14(16)9-10-17-13-7-5-11(2)6-8-13/h5-8,12H,4,9-10H2,1-3H3,(H,15,16)/t12-/m0/s1",2,1417784,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;100.112066666667_7.0;128.107025_999.0,N,LBPRGKRZSA,DLHISPZCQXIFHW,144.6140597621138,C14H21NOS,0.21207160906392244,1324.0;696.0;372.0;272.0;908.0;272.0,65.03856:[C5H6-H]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;100.112066666667:[C6H11N+2H]+H+;128.107025:[C7H14NO]+
1.7637318538641786,251.13438399999998,CCC(C)N=C(CCSC1=CC=C(C)C=C1)O,DLHISPZCQXIFHW-UHFFFAOYSA-N,5.20042;4.191;1.00942,6,8,"InChI=1S/C14H21NOS/c1-4-12(3)15-14(16)9-10-17-13-7-5-11(2)6-8-13/h5-8,12H,4,9-10H2,1-3H3,(H,15,16)",2,2664282,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;100.112066666667_7.0;128.107025_999.0,N,UHFFFAOYSA,DLHISPZCQXIFHW,144.6140597621138,C14H21NOS,0.21207160906392244,1324.0;696.0;372.0;272.0;908.0;272.0,65.03856:[C5H6-H]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;100.112066666667:[C6H11N+2H]+H+;128.107025:[C7H14NO]+
1.75804460413375,251.13438399999998,CCC(C)C(=NCCSC1=CC=C(C)C=C1)O,LYLUSDDKSQBGKV-UHFFFAOYSA-N,5.20042;4.169;1.03142,6,8,"InChI=1S/C14H21NOS/c1-4-12(3)14(16)15-9-10-17-13-7-5-11(2)6-8-13/h5-8,12H,4,9-10H2,1-3H3,(H,15,16)",2,31075790,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;100.112066666667_7.0;128.107025_999.0,N,UHFFFAOYSA,LYLUSDDKSQBGKV,144.9480554419922,C14H21NOS,0.20996620250424064,1324.0;653.0;372.0;272.0;908.0;272.0,65.03856:[C5H6-H]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;100.112066666667:[C6H11N+2H]+H+;128.107025:[C7H14NO]+
1.7489896938100449,251.13438399999998,CCCCN=C(C(C)SC1=CC=C(C)C=C1)O,IUYXQXQPIMDDAS-UHFFFAOYSA-N,5.20042;4.169;1.03142,5,8,"InChI=1S/C14H21NOS/c1-4-5-10-15-14(16)12(3)17-13-8-6-11(2)7-9-13/h6-9,12H,4-5,10H2,1-3H3,(H,15,16)",2,25332490,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;128.107025_999.0,N,UHFFFAOYSA,IUYXQXQPIMDDAS,143.59266426024718,C14H21NOS,0.20996620250424064,1324.0;620.0;372.0;272.0;272.0,65.03856:[C5H6-H]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;128.107025:[C7H14NO]+
1.7456541892231527,251.13438399999998,CC(C)C(C)N=C(CSC1=CC=C(C)C=C1)O,UXCDHQRSMSLERB-UHFFFAOYSA-N,5.20042;4.13;1.07042,6,8,"InChI=1S/C14H21NOS/c1-10(2)12(4)15-14(16)9-17-13-7-5-11(3)6-8-13/h5-8,10,12H,9H2,1-4H3,(H,15,16)",2,31234865,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;100.112066666667_7.0;128.107025_999.0,N,UHFFFAOYSA,UXCDHQRSMSLERB,145.22712705024944,C14H21NOS,0.206176102064208,1324.0;620.0;372.0;272.0;908.0;272.0,65.03856:[C5H6-H]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;100.112066666667:[C6H11N+2H]+H+;128.107025:[C7H14NO]+
1.7291622149458967,251.13438399999998,CCC(C)N=C(C(C)SC1=CC=C(C)C=C1)O,KQBOBWZPAAHUPF-UHFFFAOYSA-N,5.20042;4.126;1.07442,5,8,"InChI=1S/C14H21NOS/c1-5-11(3)15-14(16)12(4)17-13-8-6-10(2)7-9-13/h6-9,11-12H,5H2,1-4H3,(H,15,16)",2,25332487,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;128.107025_999.0,N,UHFFFAOYSA,KQBOBWZPAAHUPF,142.97959697211155,C14H21NOS,0.20578339754411512,1324.0;696.0;372.0;272.0;272.0,65.03856:[C5H6-H]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;128.107025:[C7H14NO]+
1.7107768712078948,251.13438399999998,CC1=CC=C(C=C1)SCCC(C)(C)N=C(C)O,ITQAVCBHGSQOKI-UHFFFAOYSA-N,5.20042;4.048;1.15242,6,8,"InChI=1S/C14H21NOS/c1-11-5-7-13(8-6-11)17-10-9-14(3,4)15-12(2)16/h5-8H,9-10H2,1-4H3,(H,15,16)",2,8999956,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;100.112066666667_7.0;128.107025_999.0,N,UHFFFAOYSA,ITQAVCBHGSQOKI,144.6140597621138,C14H21NOS,0.19799180918227596,1324.0;696.0;372.0;272.0;908.0;272.0,65.03856:[C5H6-H]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;100.112066666667:[C6H11N+2H]+H+;128.107025:[C7H14NO]+
1.6968046804474612,251.13438399999998,CCCCCN=C(CSCC1=CC=CC=C1)O,QPKWSLFVAVIUED-UHFFFAOYSA-N,5.20042;4.0;1.20042,6,8,"InChI=1S/C14H21NOS/c1-2-3-7-10-15-14(16)12-17-11-13-8-5-4-6-9-13/h4-6,8-9H,2-3,7,10-12H2,1H3,(H,15,16)",2,2560321,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;100.112066666667_7.0;128.107025_999.0,N,UHFFFAOYSA,QPKWSLFVAVIUED,145.2852348098558,C14H21NOS,0.1930846604759046,1224.0;620.0;372.0;272.0;908.0;272.0,65.03856:[C5H5]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;100.112066666667:[C6H11N+2H]+H+;128.107025:[C7H14NO]+
1.6845492543701284,251.13438399999998,CCC(CC)N=C(CSC1=CC=CC=C1C)O,DRBKGGMWFNPGJM-UHFFFAOYSA-N,5.20042;3.98;1.22042,6,8,"InChI=1S/C14H21NOS/c1-4-12(5-2)15-14(16)10-17-13-9-7-6-8-11(13)3/h6-9,12H,4-5,10H2,1-3H3,(H,15,16)",2,31388138,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;100.112066666667_7.0;128.107025_999.0,N,UHFFFAOYSA,DRBKGGMWFNPGJM,144.6140597621138,C14H21NOS,0.1910183464800946,1324.0;696.0;372.0;272.0;908.0;272.0,65.03856:[C5H6-H]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;100.112066666667:[C6H11N+2H]+H+;128.107025:[C7H14NO]+
1.6816135633311071,251.13438399999998,CC(C)CN=C(CCSC1=CC=C(C)C=C1)O,ARGWTIGLSCNCQW-UHFFFAOYSA-N,5.20042;3.962;1.23842,6,8,"InChI=1S/C14H21NOS/c1-11(2)10-15-14(16)8-9-17-13-6-4-12(3)5-7-13/h4-7,11H,8-10H2,1-3H3,(H,15,16)",2,3104265,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;100.112066666667_7.0;128.107025_999.0,N,UHFFFAOYSA,ARGWTIGLSCNCQW,145.22712705024944,C14H21NOS,0.1891488243345949,1324.0;620.0;372.0;272.0;908.0;272.0,65.03856:[C5H6-H]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;100.112066666667:[C6H11N+2H]+H+;128.107025:[C7H14NO]+
1.6800427101716524,251.13438399999998,CCCC(C)N=C(CSCC1=CC=CC=C1)O,VHXLSRTYOPUERX-UHFFFAOYSA-N,5.20042;3.957;1.24342,6,8,"InChI=1S/C14H21NOS/c1-3-7-12(2)15-14(16)11-17-10-13-8-5-4-6-9-13/h4-6,8-9,12H,3,7,10-11H2,1-2H3,(H,15,16)",2,3596307,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;100.112066666667_7.0;128.107025_999.0,N,UHFFFAOYSA,VHXLSRTYOPUERX,145.2852348098558,C14H21NOS,0.18862794695685126,1224.0;620.0;372.0;272.0;908.0;272.0,65.03856:[C5H5]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;100.112066666667:[C6H11N+2H]+H+;128.107025:[C7H14NO]+
1.672970066735605,251.13438399999998,CC(C)CCN=C(CSCC1=CC=CC=C1)O,YCUAPLGMYUWKJO-UHFFFAOYSA-N,5.20042;3.939;1.26142,6,8,"InChI=1S/C14H21NOS/c1-12(2)8-9-15-14(16)11-17-10-13-6-4-3-5-7-13/h3-7,12H,8-11H2,1-2H3,(H,15,16)",2,3332460,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;100.112066666667_7.0;128.107025_999.0,N,UHFFFAOYSA,YCUAPLGMYUWKJO,145.2852348098558,C14H21NOS,0.18674745527847342,1224.0;620.0;372.0;272.0;908.0;272.0,65.03856:[C5H5]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;100.112066666667:[C6H11N+2H]+H+;128.107025:[C7H14NO]+
1.6700605134895357,251.13438399999998,CC1=CC=C(C=C1)SCCC(=NC(C)(C)C)O,JVZCGWBKPKSNPE-UHFFFAOYSA-N,5.20042;3.943;1.25742,6,8,"InChI=1S/C14H21NOS/c1-11-5-7-12(8-6-11)17-10-9-13(16)15-14(2,3)4/h5-8H,9-10H2,1-4H3,(H,15,16)",2,787707,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;100.112066666667_7.0;128.107025_999.0,N,UHFFFAOYSA,JVZCGWBKPKSNPE,144.6140597621138,C14H21NOS,0.18716604473429146,1324.0;696.0;372.0;272.0;908.0;272.0,65.03856:[C5H6-H]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;100.112066666667:[C6H11N+2H]+H+;128.107025:[C7H14NO]+
1.664688742276966,251.13438399999998,CC(C)C(C)N=C(CSC1=CC=CC=C1C)O,WGHQYWSQRMMFIE-UHFFFAOYSA-N,5.20042;3.919;1.28142,6,8,"InChI=1S/C14H21NOS/c1-10(2)12(4)15-14(16)9-17-13-8-6-5-7-11(13)3/h5-8,10,12H,9H2,1-4H3,(H,15,16)",2,31318552,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;100.112066666667_7.0;128.107025_999.0,N,UHFFFAOYSA,WGHQYWSQRMMFIE,145.22712705024944,C14H21NOS,0.18464881165360297,1324.0;620.0;372.0;272.0;908.0;272.0,65.03856:[C5H6-H]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;100.112066666667:[C6H11N+2H]+H+;128.107025:[C7H14NO]+
1.6503760059782144,251.13438399999998,CCCCCN=C(CC1=CC=CC=C1SC)O,ANJUHQPALJDCLU-UHFFFAOYSA-N,5.20042;4.318;0.88242,7,8,"InChI=1S/C14H21NOS/c1-3-4-7-10-15-14(16)11-12-8-5-6-9-13(12)17-2/h5-6,8-9H,3-4,7,10-11H2,1-2H3,(H,15,16)",2,32161941,65.03856_33.0;86.0601_229.0;89.0385_1.0;90.04655_1.0;91.0542714285714_999.0;100.112066666667_7.0;128.107025_999.0,N,UHFFFAOYSA,ANJUHQPALJDCLU,121.09853209088809,C14H21NOS,0.22370222247356114,1496.0;696.0;720.0;620.0;620.0;908.0;348.0,65.03856:[C5H4]+H+;86.0601:[C4H7NO]+H+;89.0385:[C7H6-H]+;90.04655:[C7H6]+;91.0542714285714:[C7H6]+H+;100.112066666667:[C6H11N+2H]+H+;128.107025:[C7H14NO]+
1.6503760059782144,251.13438399999998,CCCCCN=C(CC1=CC=C(C=C1)SC)O,STSLLQIMKMYCHE-UHFFFAOYSA-N,5.20042;4.318;0.88242,7,8,"InChI=1S/C14H21NOS/c1-3-4-5-10-15-14(16)11-12-6-8-13(17-2)9-7-12/h6-9H,3-5,10-11H2,1-2H3,(H,15,16)",2,32650770,65.03856_33.0;86.0601_229.0;89.0385_1.0;90.04655_1.0;91.0542714285714_999.0;100.112066666667_7.0;128.107025_999.0,N,UHFFFAOYSA,STSLLQIMKMYCHE,121.09853209088809,C14H21NOS,0.22370222247356114,1496.0;696.0;720.0;620.0;620.0;908.0;348.0,65.03856:[C5H4]+H+;86.0601:[C4H7NO]+H+;89.0385:[C7H6-H]+;90.04655:[C7H6]+;91.0542714285714:[C7H6]+H+;100.112066666667:[C6H11N+2H]+H+;128.107025:[C7H14NO]+
1.6450485996226352,251.13438399999998,CC(C)CN=C(C(C)SC1=CC=CC(C)=C1)O,XRWHNCLTBWLLLZ-UHFFFAOYSA-N,5.20042;3.897;1.30342,5,8,"InChI=1S/C14H21NOS/c1-10(2)9-15-14(16)12(4)17-13-7-5-6-11(3)8-13/h5-8,10,12H,9H2,1-4H3,(H,15,16)",2,31933452,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;128.107025_999.0,N,UHFFFAOYSA,XRWHNCLTBWLLLZ,143.59266426024718,C14H21NOS,0.18233009099539407,1324.0;620.0;372.0;272.0;272.0,65.03856:[C5H6-H]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;128.107025:[C7H14NO]+
1.6450485996226352,251.13438399999998,CC(C)CN=C(C(C)(SC1=CC=C(C)C=C1)[H])O,XQTJKFMMNJUYEI-GFCCVEGCSA-N,5.20042;3.897;1.30342,5,8,"InChI=1S/C14H21NOS/c1-10(2)9-15-14(16)12(4)17-13-7-5-11(3)6-8-13/h5-8,10,12H,9H2,1-4H3,(H,15,16)/t12-/m1/s1",2,781035,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;128.107025_999.0,N,GFCCVEGCSA,XQTJKFMMNJUYEI,143.59266426024718,C14H21NOS,0.18233009099539407,1324.0;620.0;372.0;272.0;272.0,65.03856:[C5H6-H]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;128.107025:[C7H14NO]+
1.6450485996226352,251.13438399999998,CC(C)CN=C(C(C)(SC1=CC=C(C)C=C1)[H])O,XQTJKFMMNJUYEI-LBPRGKRZSA-N,5.20042;3.897;1.30342,5,8,"InChI=1S/C14H21NOS/c1-10(2)9-15-14(16)12(4)17-13-7-5-11(3)6-8-13/h5-8,10,12H,9H2,1-4H3,(H,15,16)/t12-/m0/s1",2,781034,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;128.107025_999.0,N,LBPRGKRZSA,XQTJKFMMNJUYEI,143.59266426024718,C14H21NOS,0.18233009099539407,1324.0;620.0;372.0;272.0;272.0,65.03856:[C5H6-H]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;128.107025:[C7H14NO]+
1.6450485996226352,251.13438399999998,CC(C)CN=C(C(C)SC1=CC=C(C)C=C1)O,XQTJKFMMNJUYEI-UHFFFAOYSA-N,5.20042;3.897;1.30342,5,8,"InChI=1S/C14H21NOS/c1-10(2)9-15-14(16)12(4)17-13-7-5-11(3)6-8-13/h5-8,10,12H,9H2,1-4H3,(H,15,16)",2,2215616,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;128.107025_999.0,N,UHFFFAOYSA,XQTJKFMMNJUYEI,143.59266426024718,C14H21NOS,0.18233009099539407,1324.0;620.0;372.0;272.0;272.0,65.03856:[C5H6-H]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;128.107025:[C7H14NO]+
1.6333920290344532,251.13438399999998,CC=1C=CC=C(C1)SC(C)C(=NC(C)(C)C)O,LOOXEBDCWHKOHG-UHFFFAOYSA-N,5.20042;3.878;1.32242,5,8,"InChI=1S/C14H21NOS/c1-10-7-6-8-12(9-10)17-11(2)13(16)15-14(3,4)5/h6-9,11H,1-5H3,(H,15,16)",2,31933481,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;128.107025_999.0,N,UHFFFAOYSA,LOOXEBDCWHKOHG,142.97959697211155,C14H21NOS,0.1803197870466203,1324.0;696.0;372.0;272.0;272.0,65.03856:[C5H6-H]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;128.107025:[C7H14NO]+
1.6333920290344532,251.13438399999998,CC1=CC=C(C=C1)SC(C)(C(=NC(C)(C)C)O)[H],SDJLPBUXGLBUJE-LLVKDONJSA-N,5.20042;3.878;1.32242,5,8,"InChI=1S/C14H21NOS/c1-10-6-8-12(9-7-10)17-11(2)13(16)15-14(3,4)5/h6-9,11H,1-5H3,(H,15,16)/t11-/m1/s1",2,741143,65.03856_33.0;86.0601_229.0;90.04655_1.0;91.0542714285714_999.0;128.107025_999.0,N,LLVKDONJSA,SDJLPBUXGLBUJE,142.97959697211155,C14H21NOS,0.1803197870466203,1324.0;696.0;372.0;272.0;272.0,65.03856:[C5H6-H]+;86.0601:[C4H7NO]+H+;90.04655:[C7H7-H]+;91.0542714285714:[C7H7]+;128.107025:[C7H14NO]+
